match_id,date,team_1,team_2,venue,winner,competition,is_world_cup
1197522,2019-10-06,Oman,Ireland,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Oman,Oman Pentangular T20I Series,False
1197523,2019-10-06,Hong Kong,Nepal,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Nepal,Oman Pentangular T20I Series,False
1197524,2019-10-07,Nepal,Netherlands,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Nepal,Oman Pentangular T20I Series,False
1197525,2019-10-07,Hong Kong,Ireland,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Ireland,Oman Pentangular T20I Series,False
1197526,2019-10-09,Ireland,Nepal,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Ireland,Oman Pentangular T20I Series,False
1197527,2019-10-09,Oman,Netherlands,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Oman,Oman Pentangular T20I Series,False
1197528,2019-10-10,Hong Kong,Netherlands,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Netherlands,Oman Pentangular T20I Series,False
1197529,2019-10-10,Oman,Nepal,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Oman,Oman Pentangular T20I Series,False
1198235,2020-09-04,England,Australia,The Rose Bowl,England,Australia tour of England,False
1198236,2020-09-06,Australia,England,The Rose Bowl,England,Australia tour of England,False
1198237,2020-09-08,England,Australia,The Rose Bowl,Australia,Australia tour of England,False
1198245,2020-08-30,Pakistan,England,Old Trafford,England,Pakistan tour of England,False
1198246,2020-09-01,Pakistan,England,Old Trafford,Pakistan,Pakistan tour of England,False
1198489,2019-10-05,Pakistan,Sri Lanka,Gaddafi Stadium,Sri Lanka,Sri Lanka tour of Pakistan,False
1198490,2019-10-07,Pakistan,Sri Lanka,Gaddafi Stadium,Sri Lanka,Sri Lanka tour of Pakistan,False
1198491,2019-10-09,Pakistan,Sri Lanka,Gaddafi Stadium,Sri Lanka,Sri Lanka tour of Pakistan,False
1199499,2019-10-18,Scotland,Singapore,ICC Academy,Singapore,ICC Men's T20 World Cup Qualifier,False
1199500,2019-10-18,Hong Kong,Ireland,Sheikh Zayed Stadium,Ireland,ICC Men's T20 World Cup Qualifier,False
1199501,2019-10-18,Kenya,Netherlands,ICC Academy,Netherlands,ICC Men's T20 World Cup Qualifier,False
1199502,2019-10-18,United Arab Emirates,Oman,Sheikh Zayed Stadium,Oman,ICC Men's T20 World Cup Qualifier,False
1199503,2019-10-19,Bermuda,Papua New Guinea,ICC Academy,Papua New Guinea,ICC Men's T20 World Cup Qualifier,False
1199504,2019-10-19,Jersey,Nigeria,Sheikh Zayed Stadium,Jersey,ICC Men's T20 World Cup Qualifier,False
1199505,2019-10-19,Namibia,Netherlands,ICC Academy,Netherlands,ICC Men's T20 World Cup Qualifier,False
1199506,2019-10-19,Kenya,Scotland,ICC Academy Ground No 2,Scotland,ICC Men's T20 World Cup Qualifier,False
1199507,2019-10-19,United Arab Emirates,Ireland,Sheikh Zayed Stadium,United Arab Emirates,ICC Men's T20 World Cup Qualifier,False
1199508,2019-10-20,Namibia,Papua New Guinea,ICC Academy Ground No 2,Papua New Guinea,ICC Men's T20 World Cup Qualifier,False
1199509,2019-10-20,Canada,Jersey,Tolerance Oval,Canada,ICC Men's T20 World Cup Qualifier,False
1199510,2019-10-20,Bermuda,Singapore,ICC Academy Ground No 2,Singapore,ICC Men's T20 World Cup Qualifier,False
1199511,2019-10-20,Hong Kong,Oman,Sheikh Zayed Stadium,Oman,ICC Men's T20 World Cup Qualifier,False
1199512,2019-10-21,Papua New Guinea,Scotland,ICC Academy,Scotland,ICC Men's T20 World Cup Qualifier,False
1199513,2019-10-21,United Arab Emirates,Hong Kong,Sheikh Zayed Stadium,United Arab Emirates,ICC Men's T20 World Cup Qualifier,False
1199514,2019-10-21,Ireland,Oman,Tolerance Oval,Ireland,ICC Men's T20 World Cup Qualifier,False
1199515,2019-10-21,Bermuda,Kenya,ICC Academy,Kenya,ICC Men's T20 World Cup Qualifier,False
1199516,2019-10-21,Canada,Nigeria,Sheikh Zayed Stadium,Canada,ICC Men's T20 World Cup Qualifier,False
1199517,2019-10-22,Namibia,Scotland,ICC Academy,Namibia,ICC Men's T20 World Cup Qualifier,False
1199518,2019-10-22,Netherlands,Singapore,ICC Academy,Netherlands,ICC Men's T20 World Cup Qualifier,False
1199519,2019-10-22,United Arab Emirates,Jersey,Tolerance Oval,Jersey,ICC Men's T20 World Cup Qualifier,False
1199520,2019-10-23,Bermuda,Namibia,ICC Academy Ground No 2,Namibia,ICC Men's T20 World Cup Qualifier,False
1199521,2019-10-23,Nigeria,Oman,Tolerance Oval,Oman,ICC Men's T20 World Cup Qualifier,False
1199522,2019-10-23,Kenya,Singapore,ICC Academy Ground No 2,Kenya,ICC Men's T20 World Cup Qualifier,False
1199523,2019-10-23,Canada,Ireland,Sheikh Zayed Stadium,Canada,ICC Men's T20 World Cup Qualifier,False
1199524,2019-10-23,Hong Kong,Jersey,Sheikh Zayed Stadium,Hong Kong,ICC Men's T20 World Cup Qualifier,False
1199525,2019-10-24,Netherlands,Papua New Guinea,ICC Academy,Papua New Guinea,ICC Men's T20 World Cup Qualifier,False
1199526,2019-10-24,United Arab Emirates,Nigeria,Tolerance Oval,United Arab Emirates,ICC Men's T20 World Cup Qualifier,False
1199527,2019-10-24,Canada,Hong Kong,Tolerance Oval,Hong Kong,ICC Men's T20 World Cup Qualifier,False
1199528,2019-10-24,Bermuda,Scotland,Dubai International Cricket Stadium,Scotland,ICC Men's T20 World Cup Qualifier,False
1199529,2019-10-25,Papua New Guinea,Singapore,Dubai International Cricket Stadium,Papua New Guinea,ICC Men's T20 World Cup Qualifier,False
1199530,2019-10-25,Ireland,Jersey,Tolerance Oval,Ireland,ICC Men's T20 World Cup Qualifier,False
1199531,2019-10-25,Kenya,Namibia,Dubai International Cricket Stadium,Namibia,ICC Men's T20 World Cup Qualifier,False
1199532,2019-10-25,Canada,Oman,Sheikh Zayed Stadium,Oman,ICC Men's T20 World Cup Qualifier,False
1199533,2019-10-26,Ireland,Nigeria,Sheikh Zayed Stadium,Ireland,ICC Men's T20 World Cup Qualifier,False
1199534,2019-10-26,Bermuda,Netherlands,Dubai International Cricket Stadium,Netherlands,ICC Men's T20 World Cup Qualifier,False
1199535,2019-10-26,Namibia,Singapore,Dubai International Cricket Stadium,Namibia,ICC Men's T20 World Cup Qualifier,False
1199536,2019-10-27,Kenya,Papua New Guinea,Dubai International Cricket Stadium,Papua New Guinea,ICC Men's T20 World Cup Qualifier,False
1199537,2019-10-27,Hong Kong,Nigeria,Tolerance Oval,Hong Kong,ICC Men's T20 World Cup Qualifier,False
1199538,2019-10-27,Jersey,Oman,Sheikh Zayed Stadium,Jersey,ICC Men's T20 World Cup Qualifier,False
1199539,2019-10-27,Netherlands,Scotland,Dubai International Cricket Stadium,Netherlands,ICC Men's T20 World Cup Qualifier,False
1199540,2019-10-27,United Arab Emirates,Canada,Sheikh Zayed Stadium,United Arab Emirates,ICC Men's T20 World Cup Qualifier,False
1199541,2019-10-29,United Arab Emirates,Netherlands,Dubai International Cricket Stadium,Netherlands,ICC Men's T20 World Cup Qualifier,False
1199542,2019-10-29,Namibia,Oman,Dubai International Cricket Stadium,Namibia,ICC Men's T20 World Cup Qualifier,False
1199543,2019-10-30,United Arab Emirates,Scotland,Dubai International Cricket Stadium,Scotland,ICC Men's T20 World Cup Qualifier,False
1199544,2019-10-30,Hong Kong,Oman,Dubai International Cricket Stadium,Oman,ICC Men's T20 World Cup Qualifier,False
1199545,2019-10-31,Oman,Scotland,ICC Academy,Scotland,ICC Men's T20 World Cup Qualifier,False
1199546,2019-11-01,Ireland,Netherlands,Dubai International Cricket Stadium,Netherlands,ICC Men's T20 World Cup Qualifier,False
1199547,2019-11-01,Namibia,Papua New Guinea,Dubai International Cricket Stadium,Papua New Guinea,ICC Men's T20 World Cup Qualifier,False
1199548,2019-11-02,Ireland,Namibia,Dubai International Cricket Stadium,Ireland,ICC Men's T20 World Cup Qualifier,False
1199549,2019-11-02,Netherlands,Papua New Guinea,Dubai International Cricket Stadium,Netherlands,ICC Men's T20 World Cup Qualifier,False
1200425,2019-09-16,Netherlands,Scotland,"The Village, Malahide",Scotland,Ireland Tri-Nation T20I Series,False
1200426,2019-09-17,Ireland,Scotland,"The Village, Malahide",Ireland,Ireland Tri-Nation T20I Series,False
1200427,2019-09-18,Ireland,Netherlands,"The Village, Malahide",Netherlands,Ireland Tri-Nation T20I Series,False
1200428,2019-09-19,Netherlands,Scotland,"The Village, Malahide",Scotland,Ireland Tri-Nation T20I Series,False
1201668,2019-10-25,Spain,Portugal,La Manga Club Bottom Ground,Spain,Iberia Cup,False
1201669,2019-10-26,Gibraltar,Portugal,La Manga Club Bottom Ground,Portugal,Iberia Cup,False
1201670,2019-10-26,Spain,Gibraltar,La Manga Club Bottom Ground,Spain,Iberia Cup,False
1201671,2019-10-26,Spain,Portugal,La Manga Club Bottom Ground,Spain,Iberia Cup,False
1201673,2019-10-27,Spain,Gibraltar,La Manga Club Bottom Ground,Spain,Iberia Cup,False
1201680,2019-09-27,Nepal,Zimbabwe,Indian Association Ground,Zimbabwe,Singapore Twenty20 Tri-Series,False
1201681,2019-09-28,Singapore,Nepal,Indian Association Ground,Nepal,Singapore Twenty20 Tri-Series,False
1201682,2019-09-29,Singapore,Zimbabwe,Indian Association Ground,Singapore,Singapore Twenty20 Tri-Series,False
1201683,2019-10-01,Nepal,Zimbabwe,Indian Association Ground,Zimbabwe,Singapore Twenty20 Tri-Series,False
1201685,2019-10-03,Singapore,Zimbabwe,Indian Association Ground,Zimbabwe,Singapore Twenty20 Tri-Series,False
1202007,2019-09-29,Malaysia,Vanuatu,Kinrara Academy Oval,Vanuatu,Vanuatu tour of Malaysia,False
1202008,2019-10-01,Malaysia,Vanuatu,Kinrara Academy Oval,Vanuatu,Vanuatu tour of Malaysia,False
1202009,2019-10-02,Malaysia,Vanuatu,Kinrara Academy Oval,Malaysia,Vanuatu tour of Malaysia,False
1202010,2019-10-03,Malaysia,Vanuatu,Kinrara Academy Oval,Vanuatu,Vanuatu tour of Malaysia,False
1202011,2019-10-04,Malaysia,Vanuatu,Kinrara Academy Oval,Malaysia,Vanuatu tour of Malaysia,False
1202243,2020-01-07,India,Sri Lanka,Holkar Cricket Stadium,India,Sri Lanka tour of India,False
1202244,2020-01-10,India,Sri Lanka,Maharashtra Cricket Association Stadium,India,Sri Lanka tour of India,False
1203676,2020-01-15,West Indies,Ireland,"National Cricket Stadium, Grenada",Ireland,Ireland tour of West Indies,False
1203678,2020-01-19,West Indies,Ireland,"Warner Park, St Kitts",West Indies,Ireland tour of West Indies,False
1207081,2020-03-08,Spain,Germany,Desert Springs Cricket Ground,Spain,Germany tour of Spain,False
1207082,2020-03-08,Spain,Germany,Desert Springs Cricket Ground,Germany,Germany tour of Spain,False
1208606,2019-12-05,Nepal,Bhutan,Tribhuvan University International Cricket Ground,Nepal,South Asian Games Men's Cricket Competition,False
1208609,2019-12-06,Nepal,Maldives,Tribhuvan University International Cricket Ground,Nepal,South Asian Games Men's Cricket Competition,False
1208612,2019-12-07,Bhutan,Maldives,Tribhuvan University International Cricket Ground,Maldives,South Asian Games Men's Cricket Competition,False
1208613,2019-12-09,Nepal,Maldives,Tribhuvan University International Cricket Ground,Nepal,South Asian Games Men's Cricket Competition,False
1213058,2020-01-24,Pakistan,Bangladesh,Gaddafi Stadium,Pakistan,Bangladesh tour of Pakistan,False
1213059,2020-01-25,Pakistan,Bangladesh,Gaddafi Stadium,Pakistan,Bangladesh tour of Pakistan,False
1213874,2020-03-04,Sri Lanka,West Indies,Pallekele International Cricket Stadium,West Indies,West Indies tour of Sri Lanka,False
1213875,2020-03-06,Sri Lanka,West Indies,Pallekele International Cricket Stadium,West Indies,West Indies tour of Sri Lanka,False
1214670,2020-03-09,Bangladesh,Zimbabwe,"Shere Bangla National Stadium, Mirpur",Bangladesh,Zimbabwe tour of Bangladesh,False
1214671,2020-03-11,Bangladesh,Zimbabwe,"Shere Bangla National Stadium, Mirpur",Bangladesh,Zimbabwe tour of Bangladesh,False
1215136,2020-02-20,Malaysia,Hong Kong,Kinrara Academy Oval,Malaysia,Hong Kong tour of Malaysia,False
1215137,2020-02-21,Malaysia,Hong Kong,Kinrara Academy Oval,Malaysia,Hong Kong tour of Malaysia,False
1215138,2020-02-23,Malaysia,Hong Kong,Kinrara Academy Oval,Malaysia,Hong Kong tour of Malaysia,False
1215139,2020-02-24,Malaysia,Hong Kong,Kinrara Academy Oval,Malaysia,Hong Kong tour of Malaysia,False
1215140,2020-02-26,Malaysia,Hong Kong,Kinrara Academy Oval,Malaysia,Hong Kong tour of Malaysia,False
1215159,2020-02-25,Oman,Maldives,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Oman,ACC Western Region T20,False
1215160,2020-02-25,Saudi Arabia,United Arab Emirates,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),United Arab Emirates,ACC Western Region T20,False
1215161,2020-02-25,Bahrain,Qatar,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Bahrain,ACC Western Region T20,False
1215162,2020-02-25,Iran,Kuwait,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Kuwait,ACC Western Region T20,False
1215163,2020-02-26,Kuwait,Bahrain,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Kuwait,ACC Western Region T20,False
1215164,2020-02-26,Qatar,United Arab Emirates,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),United Arab Emirates,ACC Western Region T20,False
1215165,2020-02-27,Kuwait,United Arab Emirates,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),United Arab Emirates,ACC Western Region T20,False
1217738,2020-02-29,Thailand,Singapore,Terdthai Cricket Ground,Singapore,ACC Eastern Region T20,False
1217740,2020-03-01,Hong Kong,Nepal,Terdthai Cricket Ground,Hong Kong,ACC Eastern Region T20,False
1217741,2020-03-01,Thailand,Malaysia,Terdthai Cricket Ground,Malaysia,ACC Eastern Region T20,False
1217742,2020-03-03,Malaysia,Singapore,Terdthai Cricket Ground,Singapore,ACC Eastern Region T20,False
1217743,2020-03-03,Thailand,Hong Kong,Terdthai Cricket Ground,Hong Kong,ACC Eastern Region T20,False
1217744,2020-03-04,Thailand,Nepal,Terdthai Cricket Ground,Nepal,ACC Eastern Region T20,False
1217745,2020-03-04,Hong Kong,Singapore,Terdthai Cricket Ground,Singapore,ACC Eastern Region T20,False
1217747,2020-03-06,Hong Kong,Malaysia,Terdthai Cricket Ground,Hong Kong,ACC Eastern Region T20,False
1223952,2020-12-04,India,Australia,Manuka Oval,India,India tour of Australia,False
1223953,2020-12-06,Australia,India,Sydney Cricket Ground,India,India tour of Australia,False
1223954,2020-12-08,Australia,India,Sydney Cricket Ground,Australia,India tour of Australia,False
1229820,2020-08-29,Belgium,Luxembourg,Pierre Werner Cricket Ground,Belgium,Luxembourg Twenty20 Tri-Series,False
1229822,2020-08-30,Belgium,Czech Republic,Pierre Werner Cricket Ground,Belgium,Luxembourg Twenty20 Tri-Series,False
1229823,2020-08-30,Belgium,Luxembourg,Pierre Werner Cricket Ground,Belgium,Luxembourg Twenty20 Tri-Series,False
1229824,2020-08-21,Isle of Man,Guernsey,College Field,Guernsey,Isle of Man tour of Guernsey,False
1233464,2020-11-07,Zimbabwe,Pakistan,Rawalpindi Cricket Stadium,Pakistan,Zimbabwe tour of Pakistan,False
1233465,2020-11-08,Zimbabwe,Pakistan,Rawalpindi Cricket Stadium,Pakistan,Zimbabwe tour of Pakistan,False
1233466,2020-11-10,Zimbabwe,Pakistan,Rawalpindi Cricket Stadium,Pakistan,Zimbabwe tour of Pakistan,False
1233954,2020-11-27,West Indies,New Zealand,Eden Park,New Zealand,West Indies tour of New Zealand,False
1233955,2020-11-29,New Zealand,West Indies,Bay Oval,New Zealand,West Indies tour of New Zealand,False
1233959,2020-12-18,Pakistan,New Zealand,Eden Park,New Zealand,Pakistan tour of New Zealand,False
1233960,2020-12-20,Pakistan,New Zealand,Seddon Park,New Zealand,Pakistan tour of New Zealand,False
1233961,2020-12-22,New Zealand,Pakistan,McLean Park,Pakistan,Pakistan tour of New Zealand,False
1233971,2021-02-22,New Zealand,Australia,Hagley Oval,New Zealand,Australia tour of New Zealand,False
1233972,2021-02-25,New Zealand,Australia,University Oval,New Zealand,Australia tour of New Zealand,False
1233973,2021-03-03,Australia,New Zealand,Westpac Stadium,Australia,Australia tour of New Zealand,False
1233974,2021-03-05,Australia,New Zealand,Westpac Stadium,Australia,Australia tour of New Zealand,False
1233975,2021-03-07,Australia,New Zealand,Sky Stadium,New Zealand,Australia tour of New Zealand,False
1233979,2021-03-28,New Zealand,Bangladesh,Seddon Park,New Zealand,Bangladesh tour of New Zealand,False
1233980,2021-03-30,New Zealand,Bangladesh,McLean Park,New Zealand,Bangladesh tour of New Zealand,False
1233981,2021-04-01,New Zealand,Bangladesh,Eden Park,New Zealand,Bangladesh tour of New Zealand,False
1235829,2020-10-16,Bulgaria,Romania,Moara Vlasiei Cricket Ground,Bulgaria,Balkan Cup,False
1235830,2020-10-17,Romania,Bulgaria,Moara Vlasiei Cricket Ground,Romania,Balkan Cup,False
1235832,2020-10-18,Bulgaria,Romania,Moara Vlasiei Cricket Ground,Romania,Balkan Cup,False
1237122,2020-11-27,South Africa,England,Newlands,England,England tour of South Africa,False
1237123,2020-11-29,South Africa,England,Boland Park,England,England tour of South Africa,False
1237124,2020-12-01,South Africa,England,Newlands,England,England tour of South Africa,False
1239540,2021-07-16,Pakistan,England,"Trent Bridge, Nottingham",Pakistan,Pakistan tour of England,False
1239541,2021-07-18,England,Pakistan,"Headingley, Leeds",England,Pakistan tour of England,False
1239542,2021-07-20,Pakistan,England,"Old Trafford, Manchester",England,Pakistan tour of England,False
1243019,2021-02-11,Pakistan,South Africa,Gaddafi Stadium,Pakistan,South Africa tour of Pakistan,False
1243020,2021-02-13,Pakistan,South Africa,Gaddafi Stadium,South Africa,South Africa tour of Pakistan,False
1243021,2021-02-14,South Africa,Pakistan,Gaddafi Stadium,Pakistan,South Africa tour of Pakistan,False
